grad_norm,lg_loss_scale,loss,loss_q0,loss_q1,loss_q2,loss_q3,mse,mse_q0,mse_q1,mse_q2,mse_q3,param_norm,samples,step
0.019633883443912446,20.54550000000067,0.08571862354874611,0.23801303875322133,0.08916898922334557,0.02596705813148338,0.006013125479185373,0.08571862354874611,0.23801303875322133,0.08916898922334557,0.02596705813148338,0.006013125479185373,1248.0473166548181,18061056,70550
0.01619602822709989,20.555500000000677,0.08683108165860176,0.2375650707224053,0.08767498632619992,0.028983494109914826,0.005017875953710341,0.08683108165860176,0.2375650707224053,0.08767498632619992,0.028983494109914826,0.005017875953710341,1248.0497182693873,18063616,70560
0.017426599091426034,20.56550000000069,0.094136493653059,0.26188775055299085,0.09049842457189497,0.024679741766747275,0.00491335630940739,0.094136493653059,0.26188775055299085,0.09049842457189497,0.024679741766747275,0.00491335630940739,1248.0526338375298,18066176,70570
0.017063678784119442,20.5755000000007,0.0997072096914053,0.2591417979516358,0.09302104285315559,0.028584267130763463,0.004814276944671289,0.0997072096914053,0.2591417979516358,0.09302104285315559,0.028584267130763463,0.004814276944671289,1248.0552924555122,18068736,70580
0.020600788650315786,20.585500000000714,0.09479201212525368,0.23733538169455665,0.08861131666580567,0.028324818293769538,0.004724306576941961,0.09479201212525368,0.23733538169455665,0.08861131666580567,0.028324818293769538,0.004724306576941961,1248.0575102833184,18071296,70590
0.029632570213076567,20.595500000000722,0.09194090180099011,0.253012670458605,0.09915407367148686,0.02714598443238966,0.005063842857117905,0.09194090180099011,0.253012670458605,0.09915407367148686,0.02714598443238966,0.005063842857117905,1248.059837403706,18073856,70600
0.028606386720077114,20.605500000000735,0.08564096540212632,0.2176046262690683,0.08506725774560536,0.02490574871361869,0.005774711306046986,0.08564096540212632,0.2176046262690683,0.08506725774560536,0.02490574871361869,0.005774711306046986,1248.0624417570139,18076416,70610
0.030946895387385702,20.615500000000754,0.09458513930439949,0.22701108616886925,0.08684486975947105,0.02983810307149029,0.004349655246187471,0.09458513930439949,0.22701108616886925,0.08684486975947105,0.02983810307149029,0.004349655246187471,1248.0652418750933,18078976,70620
0.026609296652622266,20.625500000000766,0.08523415476083755,0.2128311279258923,0.08767048230606916,0.034137266570295415,0.00476390554457966,0.08523415476083755,0.2128311279258923,0.08767048230606916,0.034137266570295415,0.00476390554457966,1248.0682736563772,18081536,70630
0.019973288810154408,20.635500000000775,0.09065614119172095,0.23757022280246015,0.09200768359517165,0.029989784097666915,0.005346942946158527,0.09065614119172095,0.23757022280246015,0.09200768359517165,0.029989784097666915,0.005346942946158527,1248.071001374132,18084096,70640
0.022063929597969094,20.645500000000784,0.082628345862031,0.2332045929889157,0.09063613638592254,0.026137827659158012,0.0055193569763674925,0.082628345862031,0.2332045929889157,0.09063613638592254,0.026137827659158012,0.0055193569763674925,1248.0735383136582,18086656,70650
0.02375112133541015,20.6555000000008,0.09387226179242135,0.23578840439741533,0.09065781321574785,0.027741763635588394,0.004636265156028229,0.09387226179242135,0.23578840439741533,0.09065781321574785,0.027741763635588394,0.004636265156028229,1248.0764052956515,18089216,70660
0.02535202426758615,20.665500000000808,0.09439977779984475,0.24373861969899388,0.08566416767425836,0.02658623915064979,0.00532365506805945,0.09439977779984475,0.24373861969899388,0.08566416767425836,0.02658623915064979,0.00532365506805945,1248.079143003995,18091776,70670
0.02243654406873333,20.67550000000082,0.08579385206103324,0.24785613333401493,0.09286089828237891,0.027813703115968084,0.004900502760938253,0.08579385206103324,0.24785613333401493,0.09286089828237891,0.027813703115968084,0.004900502760938253,1248.0818296772336,18094336,70680
0.027422713613923254,20.685500000000843,0.08647960051894188,0.2101633875228634,0.09152559483967102,0.03183131154788578,0.004317481676900154,0.08647960051894188,0.2101633875228634,0.09152559483967102,0.03183131154788578,0.004317481676900154,1248.0851280798236,18096896,70690
0.02185486426816438,20.695500000000848,0.08678587786853313,0.23879965169260384,0.08924496033599214,0.030631351280423665,0.005121999438504244,0.08678587786853313,0.23879965169260384,0.08924496033599214,0.030631351280423665,0.005121999438504244,1248.0888207626197,18099456,70700
0.020603291479578532,20.705500000000864,0.09477387815713882,0.24330971997586043,0.08724358900596044,0.030621364197674382,0.004510312479956509,0.09477387815713882,0.24330971997586043,0.08724358900596044,0.030621364197674382,0.004510312479956509,1248.0920642795295,18102016,70710
0.025738301315471394,20.715500000000876,0.09144564270973204,0.23594730240633577,0.08615152650701376,0.031218398415191133,0.0058105968969295214,0.09144564270973204,0.23594730240633577,0.08615152650701376,0.031218398415191133,0.0058105968969295214,1248.0952396195435,18104576,70720
0.025210732777933245,20.72550000000088,0.08753036819398402,0.23541099259842055,0.08941124921843202,0.025970702214787412,0.005445012624275275,0.08753036819398402,0.23541099259842055,0.08941124921843202,0.025970702214787412,0.005445012624275275,1248.0983972679628,18107136,70730
0.023522851318850794,20.735500000000897,0.09279204420745371,0.245499449543564,0.09392178112354414,0.02459060101118922,0.00551312354071526,0.09279204420745371,0.245499449543564,0.09392178112354414,0.02459060101118922,0.00551312354071526,1248.1015805935724,18109696,70740
0.017266342310040202,20.74550000000091,0.0888757683336735,0.21538939841443408,0.09026010555849563,0.02607768415392353,0.004204217845290259,0.0888757683336735,0.21538939841443408,0.09026010555849563,0.02607768415392353,0.004204217845290259,1248.1046175037525,18112256,70750
0.017353969656174462,20.755500000000918,0.08218162469565868,0.25425200433685213,0.10239546546815997,0.03041590202848695,0.0047115338618043895,0.08218162469565868,0.25425200433685213,0.10239546546815997,0.03041590202848695,0.0047115338618043895,1248.1076262877395,18114816,70760
0.028037066312740364,20.76550000000094,0.08466257192194462,0.23581989605347037,0.0970064642120011,0.027025098548532335,0.00508294869568895,0.08466257192194462,0.23581989605347037,0.0970064642120011,0.027025098548532335,0.00508294869568895,1248.1112491077934,18117376,70770
0.030902205946830148,20.77550000000095,0.09022410959005356,0.2900656418984425,0.09115362112996601,0.027293536578877075,0.00550219260495027,0.09022410959005356,0.2900656418984425,0.09115362112996601,0.027293536578877075,0.00550219260495027,1248.1150677636563,18119936,70780
0.02576655394630105,20.78550000000096,0.08749535493552686,0.24186476347716265,0.09599251015111802,0.02808816876197604,0.005172578025684991,0.08749535493552686,0.24186476347716265,0.09599251015111802,0.02808816876197604,0.005172578025684991,1248.118815386146,18122496,70790
0.03221113223310182,20.79550000000097,0.10068024992942812,0.24361628891189688,0.08303785429017835,0.023873319639986026,0.004278197296874474,0.10068024992942812,0.24361628891189688,0.08303785429017835,0.023873319639986026,0.004278197296874474,1248.12250320765,18125056,70800
0.029291459399028587,20.805500000000983,0.09913967251777649,0.2629905958410083,0.09431938663474283,0.028670550993042467,0.004416986087136721,0.09913967251777649,0.2629905958410083,0.09431938663474283,0.028670550993042467,0.004416986087136721,1248.126101948515,18127616,70810
0.023030951521696652,20.815500000000995,0.08731589540839196,0.23520418485277333,0.0971366013299026,0.02526599218913663,0.005493505828174723,0.08731589540839196,0.23520418485277333,0.0971366013299026,0.02526599218913663,0.005493505828174723,1248.1302226457842,18130176,70820
0.022149354139420145,20.82550000000101,0.08452333249151707,0.2305433847823569,0.08595854425614047,0.026037860981140956,0.0049736375322538,0.08452333249151707,0.2305433847823569,0.08595854425614047,0.026037860981140956,0.0049736375322538,1248.1340520387512,18132736,70830
0.02164798527436304,20.835500000001023,0.08411307893693445,0.23086453109097316,0.08363136927996165,0.024088935215271754,0.004515709367975868,0.08411307893693445,0.23086453109097316,0.08363136927996165,0.024088935215271754,0.004515709367975868,1248.1380017971394,18135296,70840
0.023802703646373213,20.84550000000103,0.08466369584202765,0.2247465269919485,0.08434055414088719,0.03210956627681301,0.005244814682198552,0.08466369584202765,0.2247465269919485,0.08434055414088719,0.03210956627681301,0.005244814682198552,1248.1423267943255,18137856,70850
0.034544158980555406,20.855500000001047,0.09648077785968781,0.24372608652886224,0.09614058687394961,0.023178133808400937,0.004328721396818598,0.09648077785968781,0.24372608652886224,0.09614058687394961,0.023178133808400937,0.004328721396818598,1248.1467055067671,18140416,70860
0.04239505957055132,20.865500000001056,0.09631761237978935,0.3042607838287952,0.09516987943331182,0.029731774280311995,0.004893924498554993,0.09631761237978935,0.3042607838287952,0.09516987943331182,0.029731774280311995,0.004893924498554993,1248.151266285623,18142976,70870
0.03485084264675303,20.87550000000106,0.07849468030035496,0.18993500985923295,0.08241093084437864,0.028476940820346013,0.0040997509723765,0.07849468030035496,0.18993500985923295,0.08241093084437864,0.028476940820346013,0.0040997509723765,1248.1559059240606,18145536,70880
0.022779993860063522,20.885500000001077,0.0962843358516693,0.23865214859622286,0.08830667257134342,0.03036095497445786,0.004391512005491269,0.0962843358516693,0.23865214859622286,0.08830667257134342,0.03036095497445786,0.004391512005491269,1248.1605885239533,18148096,70890
0.02215447071406442,20.895500000001096,0.09218833446502686,0.23905176117298116,0.08654299089019858,0.028785565079929902,0.004510485337916003,0.09218833446502686,0.23905176117298116,0.08654299089019858,0.028785565079929902,0.004510485337916003,1248.1647197289012,18150656,70900
0.02603589428957051,20.90550000000111,0.10215469598770141,0.22998458641514036,0.09528039709996733,0.027841997246441413,0.003629034326773504,0.10215469598770141,0.22998458641514036,0.09528039709996733,0.027841997246441413,0.003629034326773504,1248.1689656915387,18153216,70910
0.03296184006803429,20.915500000001114,0.08416122868657112,0.24537908337900732,0.08712929282418651,0.02745661751780492,0.004013731348284446,0.08416122868657112,0.24537908337900732,0.08712929282418651,0.02745661751780492,0.004013731348284446,1248.1740325105307,18155776,70920
0.022092672417761493,20.925500000001136,0.08830530643463134,0.2368454222892782,0.08294844978273001,0.0237985230107769,0.004354006246368168,0.08830530643463134,0.2368454222892782,0.08294844978273001,0.0237985230107769,0.004354006246368168,1248.179057450171,18158336,70930
0.026821152262168434,20.93550000000114,0.09262314215302467,0.2541446171087934,0.08990967270954955,0.03021557756243661,0.005140858902773796,0.09262314215302467,0.2541446171087934,0.08990967270954955,0.03021557756243661,0.005140858902773796,1248.1837114630591,18160896,70940
0.020875594629037063,20.945500000001154,0.09958810806274415,0.2616532496505363,0.09137617563681465,0.02682670461945235,0.004626519738212661,0.09958810806274415,0.2616532496505363,0.09137617563681465,0.02682670461945235,0.004626519738212661,1248.1888223256835,18163456,70950
0.019815680469051064,20.955500000001166,0.08868698850274086,0.2574908692614242,0.09801918851199419,0.029958256389889637,0.0046096906922425,0.08868698850274086,0.2574908692614242,0.09801918851199419,0.029958256389889637,0.0046096906922425,1248.1942148755109,18166016,70960
0.02297761167918182,20.965500000001175,0.08162167817354203,0.24123959914360138,0.08292411520919754,0.02559951277599308,0.004658626216243851,0.08162167817354203,0.24123959914360138,0.08292411520919754,0.02559951277599308,0.004658626216243851,1248.199048664836,18168576,70970
0.025568445689952545,20.975500000001194,0.08704366162419319,0.2366062643704936,0.08963557113893326,0.025540433427522664,0.004919792718283134,0.08704366162419319,0.2366062643704936,0.08963557113893326,0.025540433427522664,0.004919792718283134,1248.203693451297,18171136,70980
0.027205664739039664,20.985500000001206,0.09316711015999317,0.2585544472560289,0.09239833704302967,0.026539734265817398,0.004991624303719232,0.09316711015999317,0.2585544472560289,0.09239833704302967,0.026539734265817398,0.004991624303719232,1248.2088834761419,18173696,70990
0.027407004410578518,20.99550000000121,0.09469886124134064,0.23600472109955173,0.08675847047756258,0.02900893727016836,0.004755043530650839,0.09469886124134064,0.23600472109955173,0.08675847047756258,0.02900893727016836,0.004755043530650839,1248.2145513420203,18176256,71000
0.041122077927834136,21.005500000001224,0.08654754236340521,0.22814043143435428,0.07758413834144935,0.026213405961598987,0.0038038393070786015,0.08654754236340521,0.22814043143435428,0.07758413834144935,0.026213405961598987,0.0038038393070786015,1248.2194798921048,18178816,71010
0.026574259353994382,21.01550000000124,0.10206531062722209,0.2499123868924058,0.09797429401687409,0.026260080212779653,0.005044731117862585,0.10206531062722209,0.2499123868924058,0.09797429401687409,0.026260080212779653,0.005044731117862585,1248.2244344212327,18181376,71020
0.029944710967520237,21.025500000001248,0.08062507696449757,0.20656326611060652,0.09555860360463461,0.028181332960887526,0.005305434343094155,0.08062507696449757,0.20656326611060652,0.09555860360463461,0.028181332960887526,0.005305434343094155,1248.2298189704043,18183936,71030
0.02348663879097528,21.035500000001264,0.08733866512775422,0.24112688079738706,0.0925170441607608,0.030063464066616308,0.005027636651213247,0.08733866512775422,0.24112688079738706,0.0925170441607608,0.030063464066616308,0.005027636651213247,1248.2353106646146,18186496,71040
0.020541988404733875,21.045500000001276,0.09371081069111824,0.2339138522405516,0.09039129124058386,0.026706646989674083,0.0041882663067048685,0.09371081069111824,0.2339138522405516,0.09039129124058386,0.026706646989674083,0.0041882663067048685,1248.2418984583976,18189056,71050
0.026469454264545927,21.055500000001288,0.10057726688683033,0.26283104527135215,0.08453499508538737,0.030977820852270965,0.0045872205096920415,0.10057726688683033,0.26283104527135215,0.08453499508538737,0.030977820852270965,0.0045872205096920415,1248.2481379883736,18191616,71060
0.04935115661943994,21.065500000001304,0.08998476788401603,0.2581966060938104,0.09208415625844056,0.02733206208750534,0.005933730873617936,0.08998476788401603,0.2581966060938104,0.09208415625844056,0.02733206208750534,0.005933730873617936,1248.253789995999,18194176,71070
0.039834144038885286,21.07550000000131,0.1010391786694527,0.23998339111858508,0.08497763734443911,0.029523912086006028,0.004807196629189999,0.1010391786694527,0.23998339111858508,0.08497763734443911,0.029523912086006028,0.004807196629189999,1248.2598980896723,18196736,71080
0.025772988267811246,21.08550000000132,0.09847019240260124,0.26277325283848213,0.08841873464694652,0.02854164399133388,0.0049553848669821625,0.09847019240260124,0.26277325283848213,0.08841873464694652,0.02854164399133388,0.0049553848669821625,1248.2663656487243,18199296,71090
0.028271184165340725,21.095500000001337,0.09330698624253272,0.24665199009407512,0.09833406953769448,0.029869976832509738,0.00509517464010666,0.09330698624253272,0.24665199009407512,0.09833406953769448,0.029869976832509738,0.00509517464010666,1248.272252389745,18201856,71100
0.028289094721017254,21.105500000001353,0.09356596469879151,0.2415201266222959,0.08638424471513748,0.026251063416438087,0.004363437994657148,0.09356596469879151,0.2415201266222959,0.08638424471513748,0.026251063416438087,0.004363437994657148,1248.2785301109984,18204416,71110
